_id,project,measures[0].metric,measures[1].metric,measures[2].metric,measures[3].metric,measures[4].metric,measures[5].metric,measures[6].metric,measures[7].metric,measures[8].metric,measures[9].metric,measures[10].metric,measures[11].metric,measures[12].metric,measures[13].metric,measures[14].metric,measures[15].metric,measures[16].metric,measures[17].metric,measures[18].metric,measures[19].metric,measures[20].metric,measures[21].metric,measures[22].metric,measures[23].metric,measures[24].metric,measures[25].metric,measures[26].metric,measures[27].metric,measures[28].metric,measures[29].metric,measures[30].metric,measures[31].metric,measures[32].metric,measures[33].metric,measures[34].metric,measures[35].metric,measures[36].metric,measures[37].metric,measures[38].metric,measures[39].metric,measures[40].metric,measures[41].metric,measures[42].metric,measures[43].metric,measures[44].metric,measures[45].metric,measures[46].metric,measures[47].metric,measures[48].metric,measures[49].metric,measures[50].metric,measures[51].metric,measures[52].metric,measures[0].value,measures[1].value,measures[2].value,measures[3].value,measures[4].value,measures[5].value,measures[6].value,measures[7].value,measures[8].value,measures[9].value,measures[10].value,measures[11].value,measures[12].value,measures[13].value,measures[14].value,measures[15].value,measures[16].value,measures[17].value,measures[18].value,measures[19].value,measures[20].value,measures[21].value,measures[22].value,measures[23].value,measures[24].value,measures[25].value,measures[26].value,measures[27].value,measures[28].value,measures[29].value,measures[30].value,measures[31].value,measures[32].value,measures[33].value,measures[34].value,measures[35].value,measures[36].value,measures[37].value,measures[38].value,measures[39].value,measures[40].value,measures[41].value,measures[42].value,measures[43].value,measures[44].value,measures[45].value,measures[46].value,measures[47].value,measures[48].value,measures[49].value,measures[50].value,measures[51].value,measures[52].value,measures[1].bestValue,measures[2].bestValue,measures[3].bestValue,measures[4].bestValue,measures[6].bestValue,measures[7].bestValue,measures[10].bestValue,measures[11].bestValue,measures[12].bestValue,measures[14].bestValue,measures[16].bestValue,measures[17].bestValue,measures[21].bestValue,measures[22].bestValue,measures[23].bestValue,measures[24].bestValue,measures[25].bestValue,measures[26].bestValue,measures[29].bestValue,measures[30].bestValue,measures[31].bestValue,measures[33].bestValue,measures[34].bestValue,measures[35].bestValue,measures[39].bestValue,measures[40].bestValue,measures[41].bestValue,measures[43].bestValue,measures[44].bestValue,measures[45].bestValue,measures[46].bestValue,measures[47].bestValue,measures[48].bestValue,measures[49].bestValue,measures[50].bestValue,measures[51].bestValue,measures[52].bestValue,measures[0].bestValue,measures[9].bestValue,measures[15].bestValue,measures[19].bestValue,measures[27].bestValue,measures[32].bestValue,measures[36].bestValue,measures[37].bestValue,measures[5].bestValue,measures[13].bestValue,measures[20].bestValue,measures[38].bestValue,measures[42].bestValue,measures[8].bestValue,measures[18].bestValue,measures[28].bestValue
e2db791e75cf4bb9cef25b158c04818251cc5e54,react,major_violations,lines,info_violations,bugs,security_hotspots_reviewed_status,statements,minor_violations,reliability_rating,lines_to_cover,critical_violations,security_remediation_effort,vulnerabilities,security_hotspots,confirmed_issues,comment_lines_density,effort_to_reach_maintainability_rating_a,security_review_rating,complexity,functions,code_smells,duplicated_lines,files,quality_profiles,violations,sqale_rating,analysis_from_sonarqube_9_4,file_complexity,ncloc_language_distribution,alert_status,false_positive_issues,wont_fix_issues,duplicated_blocks,reopened_issues,classes,ncloc,last_commit_date,duplicated_files,blocker_violations,reliability_remediation_effort,comment_lines,coverage,sqale_index,sqale_debt_ratio,line_coverage,open_issues,quality_gate_details,security_hotspots_to_review_status,development_cost,duplicated_lines_density,security_rating,security_hotspots_reviewed,cognitive_complexity,uncovered_lines,363,97709,149,27,0,31648,106,5.0,31231,7843,0,0,22,0,11.4,0,5.0,13925,7326,8438,23470,467,"[{""key"":""AY3AtCpve-KfZapoYRyH"",""language"":""js"",""name"":""Sonar way"",""rulesUpdatedAt"":""2024-02-19T09:30:49+0000""}]",8465,1.0,true,29.8,js=73364,OK,0,0,544,0,522,73364,1491624501000,68,4,152,9441,0.0,45668,2.1,0.0,8465,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",22,2200920,24.0,1.0,0.0,9719,31231,,false,false,true,false,false,true,true,false,false,false,,,,false,true,,,true,true,false,,,,,false,false,false,false,,false,false,false,true,false,false,false,false,false,true,false,,true,false,false,,true,false,false,false,,,
32c04c038ff82bbc0f3e4bdad8a11a91c5666f9f,react,open_issues,ncloc,comment_lines_density,duplicated_lines,comment_lines,major_violations,sqale_debt_ratio,violations,statements,security_hotspots_to_review_status,functions,security_review_rating,blocker_violations,cognitive_complexity,sqale_rating,effort_to_reach_maintainability_rating_a,security_hotspots_reviewed_status,complexity,code_smells,lines,line_coverage,reopened_issues,alert_status,false_positive_issues,duplicated_lines_density,quality_profiles,quality_gate_details,lines_to_cover,security_rating,file_complexity,bugs,last_commit_date,security_hotspots,security_remediation_effort,wont_fix_issues,reliability_rating,coverage,development_cost,minor_violations,uncovered_lines,duplicated_blocks,critical_violations,security_hotspots_reviewed,classes,confirmed_issues,files,reliability_remediation_effort,info_violations,analysis_from_sonarqube_9_4,duplicated_files,vulnerabilities,sqale_index,ncloc_language_distribution,8465,73364,11.4,23470,9441,363,2.1,8465,31648,22,7326,5.0,4,9719,1.0,0,0,13925,8438,97709,0.0,0,OK,0,24.0,"[{""key"":""AY3AtCpve-KfZapoYRyH"",""language"":""js"",""name"":""Sonar way"",""rulesUpdatedAt"":""2024-02-19T09:30:49+0000""}]","{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",31231,1.0,29.8,27,1491624502000,22,0,0,5.0,0.0,2200920,106,31231,544,7843,0.0,522,0,467,152,149,true,68,0,45668,js=73364,,false,false,,false,false,,false,false,true,true,,true,,true,false,,,,false,,true,true,false,false,false,false,,true,,false,false,,false,true,false,,false,false,true,,,false,false,false,false,false,false,false,false,,false,true
0a7c4b3858d3ea6f96b22ab140c7c3d9bf56eea3,react,ncloc,ncloc_language_distribution,last_commit_date,lines,duplicated_blocks,development_cost,security_remediation_effort,security_rating,duplicated_lines,quality_profiles,vulnerabilities,security_hotspots_reviewed_status,duplicated_lines_density,functions,alert_status,security_hotspots,sqale_debt_ratio,false_positive_issues,lines_to_cover,file_complexity,minor_violations,code_smells,comment_lines,files,line_coverage,open_issues,info_violations,analysis_from_sonarqube_9_4,coverage,complexity,blocker_violations,bugs,sqale_rating,security_review_rating,major_violations,wont_fix_issues,critical_violations,sqale_index,effort_to_reach_maintainability_rating_a,statements,comment_lines_density,security_hotspots_to_review_status,confirmed_issues,cognitive_complexity,classes,quality_gate_details,security_hotspots_reviewed,duplicated_files,reliability_rating,violations,reliability_remediation_effort,reopened_issues,uncovered_lines,73364,js=73364,1491624519000,97709,544,2200920,0,1.0,23470,"[{""key"":""AY3AtCpve-KfZapoYRyH"",""language"":""js"",""name"":""Sonar way"",""rulesUpdatedAt"":""2024-02-19T09:30:49+0000""}]",0,0,24.0,7326,OK,22,2.1,0,31231,29.8,106,8438,9441,467,0.0,8465,149,true,0.0,13925,4,27,1.0,5.0,363,0,7843,45668,0,31648,11.4,22,0,9719,522,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",0.0,68,5.0,8465,152,0,31231,,,,false,true,true,true,true,false,,false,true,false,,,false,false,false,,false,false,false,false,true,,false,false,false,,,false,false,false,false,false,true,false,,,false,,,true,false,false,false,,false,true,true,false,,false
cef396d09250db33b0ac68d25e658e7d626e678f,react,effort_to_reach_maintainability_rating_a,security_rating,ncloc_language_distribution,ncloc,duplicated_blocks,complexity,analysis_from_sonarqube_9_4,security_review_rating,confirmed_issues,duplicated_lines,false_positive_issues,functions,file_complexity,sqale_index,security_hotspots_to_review_status,statements,minor_violations,vulnerabilities,wont_fix_issues,security_hotspots_reviewed,code_smells,security_hotspots,line_coverage,files,quality_gate_details,security_hotspots_reviewed_status,major_violations,uncovered_lines,blocker_violations,open_issues,duplicated_files,bugs,lines,coverage,violations,sqale_debt_ratio,alert_status,reopened_issues,last_commit_date,duplicated_lines_density,comment_lines,lines_to_cover,critical_violations,comment_lines_density,quality_profiles,sqale_rating,cognitive_complexity,info_violations,development_cost,security_remediation_effort,reliability_rating,classes,reliability_remediation_effort,0,1.0,js=70960,70960,509,13198,true,5.0,0,19933,0,7060,28.6,42319,22,30225,100,0,0,0.0,8090,22,0.0,462,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",0,329,29860,4,8117,64,27,94407,0.0,8117,2.0,OK,0,1491938619000,21.1,8916,29860,7535,11.2,"[{""key"":""AY3AtCpve-KfZapoYRyH"",""language"":""js"",""name"":""Sonar way"",""rulesUpdatedAt"":""2024-02-19T09:30:49+0000""}]",1.0,7988,149,2128800,0,5.0,520,152,true,,,false,,false,true,,,false,false,true,false,false,,,true,false,false,false,false,false,false,false,false,,,false,,true,false,false,false,true,false,,false,true,false,,false,false,,,true,,false,false,,false,true,true,false
911603b46e89ae0704561a2ad9a8cbd7f2bc12f1,react,alert_status,false_positive_issues,code_smells,files,security_hotspots_reviewed,classes,minor_violations,duplicated_lines,duplicated_files,ncloc_language_distribution,confirmed_issues,functions,file_complexity,reliability_rating,duplicated_lines_density,duplicated_blocks,last_commit_date,major_violations,quality_gate_details,quality_profiles,security_rating,uncovered_lines,development_cost,line_coverage,sqale_debt_ratio,sqale_rating,effort_to_reach_maintainability_rating_a,comment_lines_density,bugs,wont_fix_issues,reopened_issues,lines,analysis_from_sonarqube_9_4,security_hotspots_reviewed_status,blocker_violations,open_issues,lines_to_cover,info_violations,security_review_rating,cognitive_complexity,ncloc,violations,security_hotspots,critical_violations,vulnerabilities,security_hotspots_to_review_status,comment_lines,sqale_index,security_remediation_effort,complexity,reliability_remediation_effort,statements,coverage,OK,0,8148,458,0.0,523,98,20002,64,js=72346,0,7081,28.6,5.0,21.0,537,1497369941000,327,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}","[{""key"":""AY3AtCpve-KfZapoYRyH"",""language"":""js"",""name"":""Sonar way"",""rulesUpdatedAt"":""2024-02-19T09:30:49+0000""}]",1.0,30036,2170380,0.0,2.0,1.0,0,10.6,27,0,0,95193,true,0,4,8175,30036,147,5.0,7872,72346,8175,21,7599,0,21,8581,42584,0,13099,152,30354,0.0,true,false,,false,false,false,true,,,false,,false,false,false,false,false,true,true,true,true,,true,false,false,false,,false,false,true,false,,false,true,,false,,false,,,false,,false,,,false,,false,true,false,false,false,,false
7efd2e58d0dad05e6637eea9fd83bb0e75dc11e9,react,cognitive_complexity,security_remediation_effort,sqale_index,critical_violations,security_hotspots,duplicated_lines,file_complexity,duplicated_lines_density,false_positive_issues,coverage,security_rating,alert_status,violations,open_issues,classes,lines_to_cover,effort_to_reach_maintainability_rating_a,development_cost,vulnerabilities,confirmed_issues,line_coverage,quality_gate_details,security_hotspots_reviewed_status,quality_profiles,minor_violations,bugs,sqale_debt_ratio,analysis_from_sonarqube_9_4,duplicated_files,info_violations,duplicated_blocks,functions,security_hotspots_reviewed,ncloc,security_hotspots_to_review_status,comment_lines,last_commit_date,wont_fix_issues,major_violations,code_smells,sqale_rating,complexity,lines,files,blocker_violations,uncovered_lines,security_review_rating,comment_lines_density,reliability_remediation_effort,ncloc_language_distribution,reliability_rating,statements,reopened_issues,7002,0,40086,7300,22,17322,27.8,18.6,0,0.0,1.0,OK,7789,7789,523,29190,0,2136960,0,0,0.0,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",0,"[{""key"":""AY3AtCpve-KfZapoYRyH"",""language"":""js"",""name"":""Sonar way"",""rulesUpdatedAt"":""2024-02-19T09:30:49+0000""}]",58,24,1.9,true,62,146,482,6900,0.0,71232,22,7808,1497486244000,0,282,7765,1.0,12576,93043,453,3,29190,5.0,9.9,127,js=71232,4.0,29346,0,true,false,false,false,,false,true,,false,,true,false,,true,,false,false,false,false,false,,,false,,false,true,,,false,false,false,false,false,,false,,true,false,false,,true,,false,,true,false,false,false,false,,true,true,false
ffbc2db0e7860ee1a96511578235dec7eaccc8d3,react,classes,minor_violations,blocker_violations,security_remediation_effort,duplicated_lines,wont_fix_issues,duplicated_files,statements,complexity,files,lines,functions,cognitive_complexity,security_hotspots_to_review_status,sqale_debt_ratio,security_rating,quality_gate_details,duplicated_lines_density,effort_to_reach_maintainability_rating_a,security_hotspots_reviewed_status,code_smells,reliability_remediation_effort,violations,info_violations,open_issues,last_commit_date,file_complexity,reliability_rating,alert_status,lines_to_cover,uncovered_lines,duplicated_blocks,ncloc_language_distribution,analysis_from_sonarqube_9_4,sqale_index,comment_lines_density,quality_profiles,comment_lines,security_hotspots_reviewed,sqale_rating,bugs,security_hotspots,coverage,major_violations,false_positive_issues,ncloc,critical_violations,vulnerabilities,security_review_rating,reopened_issues,development_cost,line_coverage,confirmed_issues,524,61,4,0,17322,0,62,29429,12609,454,92440,6930,7007,24,1.9,1.0,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",18.7,0,0,7788,127,7812,146,7812,1506384164000,27.8,4.0,OK,29273,29273,482,js=71377,true,40225,9.9,"[{""key"":""AY3AtCpve-KfZapoYRyH"",""language"":""js"",""name"":""Sonar way"",""rulesUpdatedAt"":""2024-02-19T09:30:49+0000""}]",7821,0.0,1.0,24,24,0.0,283,0,71377,7318,0,5.0,0,2141310,0.0,0,false,false,true,false,false,,,,false,false,,false,false,false,false,false,,,,false,false,,false,false,true,false,false,false,true,,false,true,false,true,false,false,true,,,true,true,false,,,,true,false,false,false,false,,true,
5c6ef4044610a2a325780261f41730a33a919f98,react,security_hotspots_reviewed,last_commit_date,cognitive_complexity,major_violations,quality_gate_details,security_review_rating,false_positive_issues,sqale_debt_ratio,files,reliability_rating,blocker_violations,analysis_from_sonarqube_9_4,lines,security_hotspots_to_review_status,comment_lines_density,info_violations,wont_fix_issues,uncovered_lines,reopened_issues,security_rating,lines_to_cover,ncloc,comment_lines,statements,security_hotspots_reviewed_status,effort_to_reach_maintainability_rating_a,quality_profiles,complexity,security_remediation_effort,sqale_index,bugs,open_issues,duplicated_blocks,duplicated_files,code_smells,line_coverage,violations,confirmed_issues,alert_status,sqale_rating,security_hotspots,reliability_remediation_effort,duplicated_lines,vulnerabilities,duplicated_lines_density,functions,coverage,classes,critical_violations,development_cost,file_complexity,ncloc_language_distribution,minor_violations,0.0,1506441033000,10111,559,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",5.0,0,1.4,563,4.0,6,true,117976,47,9.2,265,0,37167,0,4.0,37167,92735,9436,37382,0,0,"[{""key"":""AY3AtCpve-KfZapoYRyH"",""language"":""js"",""name"":""Sonar way"",""rulesUpdatedAt"":""2024-02-19T09:30:49+0000""}]",15687,10,39713,34,7491,557,60,7456,0.0,7491,0,OK,1.0,47,218,8430,1,7.1,8246,0.0,1029,6515,2782050,27.9,js=92735,146,,false,false,,true,false,false,,,false,true,false,,,,true,true,,false,false,false,false,false,false,true,false,false,false,false,,false,,false,false,,,false,false,false,false,false,,false,false,true,false,false,,,false,,true,false
1d3d791ca55f7b33364f9429372e62e01c90625a,react,bugs,lines_to_cover,reopened_issues,sqale_index,coverage,security_remediation_effort,effort_to_reach_maintainability_rating_a,ncloc,line_coverage,classes,critical_violations,security_hotspots,development_cost,statements,security_hotspots_reviewed_status,vulnerabilities,comment_lines_density,duplicated_lines,open_issues,sqale_rating,quality_profiles,last_commit_date,files,comment_lines,code_smells,security_hotspots_reviewed,wont_fix_issues,security_review_rating,minor_violations,cognitive_complexity,blocker_violations,major_violations,sqale_debt_ratio,reliability_rating,lines,duplicated_lines_density,violations,false_positive_issues,functions,alert_status,ncloc_language_distribution,info_violations,file_complexity,security_rating,security_hotspots_to_review_status,duplicated_files,duplicated_blocks,reliability_remediation_effort,uncovered_lines,complexity,quality_gate_details,analysis_from_sonarqube_9_4,confirmed_issues,38,32702,0,28428,0.0,10,0,84660,0.0,1023,4429,49,2539800,32859,0,1,7.9,7399,5254,1.0,"[{""key"":""AY3AtCpve-KfZapoYRyH"",""language"":""js"",""name"":""Sonar way"",""rulesUpdatedAt"":""2024-02-19T09:30:49+0000""}]",1510239207000,535,7246,5215,0.0,0,5.0,123,8317,10,431,1.1,5.0,106188,7.0,5254,0,7695,OK,js=84660,261,26.0,4.0,49,52,561,290,32702,13893,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",true,0,,true,false,false,true,,false,false,false,true,false,false,,,,false,false,true,false,false,false,false,,false,,,false,false,false,false,false,false,false,,,,true,false,,false,true,false,false,false,true,false,,,,,false,false,false
cc5534a66dff713052907ccfed98f87ae713bdd9,react,blocker_violations,quality_gate_details,last_commit_date,files,duplicated_lines,comment_lines_density,info_violations,code_smells,duplicated_lines_density,wont_fix_issues,uncovered_lines,complexity,security_rating,security_review_rating,alert_status,quality_profiles,false_positive_issues,development_cost,comment_lines,effort_to_reach_maintainability_rating_a,file_complexity,ncloc,ncloc_language_distribution,duplicated_blocks,security_remediation_effort,reliability_rating,lines,classes,reopened_issues,sqale_rating,bugs,analysis_from_sonarqube_9_4,critical_violations,sqale_debt_ratio,duplicated_files,security_hotspots_to_review_status,minor_violations,line_coverage,statements,reliability_remediation_effort,major_violations,violations,vulnerabilities,sqale_index,functions,open_issues,cognitive_complexity,security_hotspots,security_hotspots_reviewed,coverage,lines_to_cover,security_hotspots_reviewed_status,confirmed_issues,10,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",1510589288000,535,7401,7.9,259,5229,6.9,0,32848,13933,4.0,5.0,OK,"[{""key"":""AY3AtCpve-KfZapoYRyH"",""language"":""js"",""name"":""Sonar way"",""rulesUpdatedAt"":""2024-02-19T09:30:49+0000""}]",0,2548140,7260,0,26.0,84938,js=84938,558,10,5.0,106514,1023,0,1.0,38,true,4432,1.1,51,49,135,0.0,33005,290,432,5268,1,28639,7720,5268,8340,49,0.0,0.0,32848,0,0,,,,false,false,false,false,,false,,true,false,,,false,false,false,,true,false,,false,false,false,false,false,false,false,,false,false,false,false,false,,true,true,false,true,,true,,false,false,false,false,false,,,false,false,,true
edb2b3d3a70bbb6a26670673ac805df34ac23382,react,lines,line_coverage,confirmed_issues,reliability_rating,file_complexity,false_positive_issues,comment_lines_density,code_smells,security_rating,quality_gate_details,files,vulnerabilities,lines_to_cover,security_hotspots_reviewed,critical_violations,statements,security_review_rating,major_violations,alert_status,analysis_from_sonarqube_9_4,sqale_rating,complexity,minor_violations,reliability_remediation_effort,security_remediation_effort,development_cost,security_hotspots_to_review_status,functions,sqale_index,classes,quality_profiles,cognitive_complexity,ncloc_language_distribution,uncovered_lines,duplicated_lines_density,effort_to_reach_maintainability_rating_a,comment_lines,duplicated_lines,duplicated_blocks,last_commit_date,bugs,open_issues,wont_fix_issues,info_violations,ncloc,blocker_violations,reopened_issues,security_hotspots_reviewed_status,coverage,security_hotspots,violations,sqale_debt_ratio,duplicated_files,108453,0.0,0,5.0,26.1,0,7.8,5124,4.0,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",551,1,33557,0.0,4329,33710,5.0,433,OK,true,1.0,14404,147,290,10,2599050,46,7804,28416,1031,"[{""key"":""AY3AtCpve-KfZapoYRyH"",""language"":""js"",""name"":""Sonar way"",""rulesUpdatedAt"":""2024-02-19T09:30:49+0000""}]",8875,js=86635,33557,7.3,0,7362,7966,592,1511904396000,38,5163,0,247,86635,7,0,0,0.0,46,5163,1.1,54,false,true,false,,false,false,,false,,false,false,false,,false,false,false,false,false,,,false,false,false,true,,false,false,false,,false,true,true,false,false,false,false,false,,,,,,,,false,true,false,true,false,true,false,,false
8e3d94ffa1d2e19a5bf4b9f8030973b65b0fc854,react,comment_lines_density,analysis_from_sonarqube_9_4,uncovered_lines,duplicated_blocks,critical_violations,cognitive_complexity,effort_to_reach_maintainability_rating_a,duplicated_files,security_remediation_effort,bugs,reopened_issues,ncloc_language_distribution,vulnerabilities,sqale_rating,functions,sqale_debt_ratio,duplicated_lines_density,development_cost,security_hotspots,code_smells,files,reliability_rating,ncloc,quality_profiles,file_complexity,security_hotspots_reviewed_status,alert_status,minor_violations,major_violations,security_rating,line_coverage,lines_to_cover,lines,statements,security_review_rating,blocker_violations,classes,reliability_remediation_effort,coverage,security_hotspots_to_review_status,open_issues,security_hotspots_reviewed,wont_fix_issues,comment_lines,complexity,last_commit_date,confirmed_issues,false_positive_issues,violations,duplicated_lines,info_violations,sqale_index,quality_gate_details,7.1,true,36854,870,751,9593,0,63,10,52,0,js=100671,1,1.0,9467,0.4,7.5,3020130,57,1550,596,5.0,100671,"[{""key"":""AY3AtCpve-KfZapoYRyH"",""language"":""js"",""name"":""Sonar way"",""rulesUpdatedAt"":""2024-02-19T09:30:49+0000""}]",27.4,0,OK,153,438,4.0,0.0,36854,124394,37022,5.0,11,1183,498,0.0,57,1603,0.0,0,7728,16308,1522353813000,0,0,1603,9290,250,11599,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",,false,false,false,true,false,true,,false,,false,false,false,,,,true,,false,false,,,false,false,false,false,false,,,,true,true,false,false,false,false,,false,false,false,false,false,,,false,false,true,,false,true,false,false,false
dc059579c3e56ca338a999b86d146d2341ee6f64,react,sqale_rating,line_coverage,ncloc_language_distribution,duplicated_lines_density,comment_lines,security_hotspots_to_review_status,security_rating,uncovered_lines,open_issues,security_hotspots_reviewed,confirmed_issues,sqale_index,functions,comment_lines_density,duplicated_lines,duplicated_files,code_smells,alert_status,info_violations,file_complexity,security_hotspots,sqale_debt_ratio,last_commit_date,effort_to_reach_maintainability_rating_a,violations,major_violations,false_positive_issues,ncloc,complexity,cognitive_complexity,bugs,reliability_remediation_effort,minor_violations,development_cost,security_hotspots_reviewed_status,duplicated_blocks,lines,security_review_rating,coverage,reliability_rating,critical_violations,reopened_issues,statements,wont_fix_issues,files,quality_gate_details,quality_profiles,classes,vulnerabilities,analysis_from_sonarqube_9_4,security_remediation_effort,lines_to_cover,blocker_violations,1.0,0.0,js=100907,7.5,7771,58,4.0,36987,1607,0.0,0,11610,9499,7.2,9334,63,1554,OK,250,27.3,58,0.4,1522801350000,0,1607,442,0,100907,16351,9613,52,498,153,3027210,0,870,124722,5.0,0.0,5.0,751,0,37156,0,598,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}","[{""key"":""AY3AtCpve-KfZapoYRyH"",""language"":""js"",""name"":""Sonar way"",""rulesUpdatedAt"":""2024-02-19T09:30:49+0000""}]",1188,1,true,10,36987,11,false,,false,,false,false,true,false,,false,false,,false,,true,false,false,true,false,false,false,false,true,false,false,false,true,true,,,,,false,,false,,false,true,false,false,,,false,,false,false,false,false,false,,false,false,
32326163480b5028ee16f6b4e4ea4426f3c5e95c,react,wont_fix_issues,info_violations,quality_profiles,files,critical_violations,statements,reliability_remediation_effort,last_commit_date,classes,sqale_debt_ratio,sqale_rating,vulnerabilities,coverage,reopened_issues,comment_lines,minor_violations,effort_to_reach_maintainability_rating_a,duplicated_blocks,bugs,confirmed_issues,comment_lines_density,false_positive_issues,functions,file_complexity,development_cost,ncloc,reliability_rating,major_violations,quality_gate_details,alert_status,duplicated_lines_density,lines,security_rating,analysis_from_sonarqube_9_4,duplicated_files,complexity,sqale_index,security_hotspots_reviewed,lines_to_cover,security_hotspots,line_coverage,security_hotspots_reviewed_status,violations,security_hotspots_to_review_status,uncovered_lines,blocker_violations,code_smells,duplicated_lines,ncloc_language_distribution,cognitive_complexity,open_issues,security_remediation_effort,security_review_rating,0,247,"[{""key"":""AY3AtCpve-KfZapoYRyH"",""language"":""js"",""name"":""Sonar way"",""rulesUpdatedAt"":""2024-02-19T09:30:49+0000""}]",589,750,37281,498,1523891668000,1191,0.4,1.0,1,0.0,0,7706,155,0,876,52,0,7.1,0,9528,27.8,3032550,101085,5.0,442,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",OK,7.7,124766,4.0,true,67,16387,11603,0.0,37110,58,0.0,0,1605,58,37110,11,1552,9650,js=101085,9623,1605,10,5.0,false,,,false,false,,true,false,false,,true,false,true,,,false,,false,,false,,,false,,false,false,true,false,false,false,false,false,,false,false,false,false,true,false,false,true,false,false,false,false,,true,false,,false,,false,
8765d608935a81ba5019f6cde6dce3367d392f0c,react,lines,minor_violations,sqale_debt_ratio,development_cost,files,duplicated_blocks,open_issues,classes,quality_profiles,wont_fix_issues,reliability_rating,uncovered_lines,security_rating,security_hotspots_to_review_status,statements,code_smells,file_complexity,comment_lines_density,effort_to_reach_maintainability_rating_a,reliability_remediation_effort,security_review_rating,security_hotspots_reviewed,security_hotspots,comment_lines,duplicated_lines_density,bugs,quality_gate_details,ncloc_language_distribution,info_violations,violations,ncloc,vulnerabilities,last_commit_date,confirmed_issues,functions,blocker_violations,major_violations,security_hotspots_reviewed_status,lines_to_cover,duplicated_lines,sqale_rating,analysis_from_sonarqube_9_4,duplicated_files,sqale_index,security_remediation_effort,cognitive_complexity,false_positive_issues,critical_violations,alert_status,complexity,line_coverage,coverage,reopened_issues,130698,155,0.4,3161520,639,896,1641,1226,"[{""key"":""AY3AtCpve-KfZapoYRyH"",""language"":""js"",""name"":""Sonar way"",""rulesUpdatedAt"":""2024-02-19T09:30:49+0000""}]",0,5.0,39146,1.0,54,39316,1590,26.7,7.4,0,493,5.0,0.0,54,8367,7.7,51,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",js=105384,249,1641,105384,0,1527121833000,0,9940,11,451,0,39146,10032,1.0,true,71,11222,0,9709,0,775,OK,17050,0.0,0.0,0,false,false,false,,false,,false,false,true,,,false,false,false,,false,false,,false,,true,true,,false,false,true,,false,true,false,true,false,,,false,false,true,,true,false,false,,,false,true,false,false,false,,false,,true,false
9725065eb4054be5a223b16d28de0aeda91f4464,react,complexity,classes,reliability_remediation_effort,statements,sqale_index,security_hotspots,false_positive_issues,line_coverage,bugs,major_violations,last_commit_date,development_cost,lines,ncloc,reopened_issues,vulnerabilities,wont_fix_issues,code_smells,security_review_rating,ncloc_language_distribution,security_hotspots_reviewed,functions,comment_lines_density,uncovered_lines,security_rating,violations,lines_to_cover,effort_to_reach_maintainability_rating_a,files,file_complexity,info_violations,sqale_debt_ratio,security_hotspots_to_review_status,analysis_from_sonarqube_9_4,coverage,quality_profiles,security_hotspots_reviewed_status,quality_gate_details,critical_violations,reliability_rating,duplicated_blocks,confirmed_issues,comment_lines,duplicated_lines,minor_violations,security_remediation_effort,sqale_rating,blocker_violations,open_issues,duplicated_lines_density,alert_status,cognitive_complexity,duplicated_files,17242,1227,513,39748,11254,54,0,0.0,53,451,1528906570000,3190440,132031,106348,0,0,0,1598,5.0,js=106348,0.0,10040,7.5,39575,1.0,1651,39575,0,643,26.8,256,0.4,54,true,0.0,"[{""key"":""AY3AtCpve-KfZapoYRyH"",""language"":""js"",""name"":""Sonar way"",""rulesUpdatedAt"":""2024-02-19T09:30:49+0000""}]",0,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",777,5.0,879,0,8630,9987,155,0,1.0,12,1651,7.6,OK,9834,71,,false,,false,true,false,,false,,true,true,false,,false,false,true,false,,,false,false,,false,,false,false,true,false,false,true,true,false,false,false,,false,false,,false,true,,true,false,true,,false,,false,false,,false,false,
